sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
41cb5b6a73661d1c98dd9b55932e5c138dbdaa92,2019-03-23,74.0.3729.28 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
3b0abc897b6f4f3997ed42b9ef902e98b2893d8d,2019-03-24,74.0.3729.28 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
69e5802277ed34ad99092743b4313ab8eec7323e,2019-03-25,74.0.3729.28 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
7e1dc7e07e56fc4dc8e1662d9c359758756070b8,2019-03-26,74.0.3729.28 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
c2bd80a32f478b4029307523d6ee02c2aa695b19,2019-03-27,75.0.3745.4 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
c6b4c117ceb0f89201188d017d6ba4b1e6cf1262,2019-03-28,75.0.3745.4 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
52d8660d0fb402e768c535a90006d0980a9d4bf7,2019-03-29,75.0.3745.4 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
ecb5ceb84abcab34640cdbaf3d282b7bcb4029b5,2019-03-30,75.0.3745.4 dev,0.9559118236472945,68.0a1,0.9640015072880804,78 preview,0.9032902635107044
d4f8820261cce3f9ee37353b6d76d247cb12a972,2019-03-31,75.0.3745.4 dev,0.9559118236472945,68.0a1,0.9646181251391672,78 preview,0.9032902635107044
a8e6f75e3f7477bcaeff7516a3c540cc4680e7e2,2019-04-01,75.0.3745.4 dev,0.954,68.0a1,0.9646888888888888,78 preview,0.903483682983683
24dd35d24272746f1d2ccb46b20d886235f0514b,2019-04-02,75.0.3745.4 dev,0.954,68.0a1,0.9646888888888888,78 preview,0.903483682983683
664265ae58a4f422b257a6c7c590a5ca346434fa,2019-04-03,75.0.3745.4 dev,0.954,68.0a1,0.9646888888888888,78 preview,0.903483682983683
3b92b9b5955b48ae6db93e4537c98de1ce999f54,2019-04-04,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
c3c423be44cc049b7bf951ca3c755afd72a8d0ec,2019-04-05,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
923923a01f38577f471b1e613c4223a21ac027ff,2019-04-06,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
b624370228950fef1ecbf00a82be80246a1bde52,2019-04-07,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
b4c54a188df4cb6c53bdbb68f34a7d4f66a96e40,2019-04-08,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
38f02ed8bb05f69ab4b061d17220f8f46709a0a3,2019-04-09,75.0.3753.4 dev,0.954,68.0a1,0.9646888888888888,79 preview,0.903483682983683
2d1cea9fdf329a1d7d03ecd505a8a216e57d85ba,2019-04-10,75.0.3759.4 dev,0.956,68.0a1,0.9646888888888888,79 preview,0.903483682983683
0fbaeb4dbb1ac8ffdd8ff8a0b7faa3b330554146,2019-04-11,75.0.3759.4 dev,0.956,68.0a1,0.9646888888888888,79 preview,0.903483682983683
89c7877e004716564ce0f519ca85fff9a939007a,2019-04-12,75.0.3759.4 dev,0.956,68.0a1,0.9666888888888888,79 preview,0.903483682983683
3efff9b2d66aed3d8e2061205069883fd54df2be,2019-04-13,75.0.3759.4 dev,0.956,68.0a1,0.9666888888888888,79 preview,0.903483682983683
1a9adfc150fb7e048e24f5a2e2f97ba7df340752,2019-04-15,75.0.3759.4 dev,0.956,68.0a1,0.9646888888888888,79 preview,0.903483682983683
0d32c192cb3aeae4cbf481518534903cdce8c5c9,2019-04-16,75.0.3759.4 dev,0.956,68.0a1,0.9666888888888888,79 preview,0.903483682983683
0b9bdba21214c2844a88ed7a7400697879c5e20b,2019-04-17,75.0.3766.2 dev,0.956,68.0a1,0.9666888888888888,79 preview,0.903483682983683
0a4f439934918ec5820c5232cf3366c5694a4b64,2019-04-18,75.0.3766.2 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
4657e102531b29ebfbf73b547693288c51c8b8c0,2019-04-19,75.0.3766.2 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
c874e70e5afee485db2d2bf81f3a8c2779dcaa3b,2019-04-23,75.0.3766.2 dev,0.956,68.0a1,0.9646888888888888,80 preview,0.8984038768249295
3625714dda1ad6aea9adea34455b9a61d5ac94ab,2019-04-24,75.0.3766.2 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
a7ca70d95f7a7b1f2421ad85ab2dd50f75df0934,2019-04-25,75.0.3766.2 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
301ce26e6c4fdc9c7b04dc86e009835662519c37,2019-04-27,75.0.3770.9 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
9243b385b8653b365927103190ab423db9b8e54f,2019-04-29,75.0.3770.9 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
4f26f67a4eb9aaae3c25beaa9a95b032bdbe68f6,2019-04-30,75.0.3770.15 dev,0.956,68.0a1,0.9666888888888888,80 preview,0.903483682983683
8da1cdcae2797119b5a1ca882e430c2b3d1f49d4,2019-05-01,75.0.3770.15 dev,0.9540918163672655,68.0a1,0.9667553781326236,80 preview,0.903676330323037
5e447de33a3c3c0de7cb96513e8318ca673f182e,2019-05-02,75.0.3770.15 dev,0.9540918163672655,68.0a1,0.9667553781326236,81 preview,0.903676330323037
e5fa2ad49fb3fc72bd9d8b396955a85758c0711a,2019-05-03,76.0.3783.0 dev,0.954183266932271,68.0a1,0.966821602478973,81 preview,0.9038682101431106
f3b732280680933af122ca424b809a5276bf6a36,2019-05-06,76.0.3783.0 dev,0.954183266932271,68.0a1,0.966821602478973,81 preview,0.9038682101431106
921a5dad0dbb2b3b004cb91aba2156e019ae081d,2019-05-07,76.0.3783.0 dev,0.9542743538767395,68.0a1,0.9668875635078418,81 preview,0.9040593270215537
aa929d12a020e0961b5b837eea6207dbcc98daf7,2019-05-08,76.0.3783.0 dev,0.9543650793650794,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
1dc0f0ac3a17b85065a90050e14d64bb8c14b1fe,2019-05-09,76.0.3783.0 dev,0.9543650793650794,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
98cac08c5f064da91c6be5b056c8b89d1b49a2a7,2019-05-10,76.0.3788.1 dev,0.9563492063492064,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
0c79d0d99c720f679fa089374971778e461e6662,2019-05-11,76.0.3788.1 dev,0.9563492063492064,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
127f2d619d867b7271c7b759521be7080bca2534,2019-05-12,76.0.3788.1 dev,0.9563492063492064,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
0884f14f722d89675d951dd72e9a35502aff6bc6,2019-05-13,76.0.3788.1 dev,0.9563492063492064,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
4c38864fbf8c347a9cf21076caf3942692250cc1,2019-05-14,76.0.3788.1 dev,0.9563492063492064,68.0a1,0.9669532627865961,81 preview,0.9042496854996855
35f192b9edab761c3d00d1427a276c463bf51d38,2019-05-15,76.0.3788.1 dev,0.9565217391304348,68.0a1,0.9670838823012736,81 preview,0.9026518606558133
a44abc74a6c413e695b49473b58333d65ad08e0b,2019-05-16,76.0.3788.1 dev,0.9551656920077972,68.0a1,0.9538878059345895,82 preview,0.9020308801010556
89c336cf4ab9a87cd40df6ab231fb424cf8f9e45,2019-05-17,76.0.3795.3 dev,0.9551656920077972,68.0a1,0.9636343946285466,82 preview,0.9020308801010556
163424c5e76ef73bd0ddecf9b8aa7aabc555ccb1,2019-05-18,76.0.3795.3 dev,0.9551656920077972,68.0a1,0.9636343946285466,82 preview,0.9020308801010556
6777c592f4895dc043a8a3f25974fcc83e8cb598,2019-05-19,76.0.3795.3 dev,0.953307392996109,68.0a1,0.9637051448335495,82 preview,0.9022214815016372
1ffed3dcdccec640b36e7312b009126469e70b26,2019-05-20,76.0.3795.3 dev,0.953307392996109,68.0a1,0.9637051448335495,82 preview,0.9022214815016372
e8a896ba533074208ac6ce75ec1fd6df7dec75e5,2019-05-21,76.0.3795.3 dev,0.9534883720930233,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
095dac6b871c798e75bceedcb135867da7ae431a,2019-05-22,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
747759339a939935ced544dc2faeeaaf9b0075fc,2019-05-23,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
a00eb7eb65b3372a510f25419403d7adf82c952a,2019-05-24,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
ac3d096a5972dea5ecca1c43e324086895db7c6f,2019-05-25,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
a4df0fa7be958c11e80caf57fd36c935d11a2a34,2019-05-26,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
057bc299a3c3e324a84f6f8e332c2e4cd02afe73,2019-05-27,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9580318690783807,82 preview,0.8987244990151967
a6a3a634c463305c0c8e81d069a2f89be78a3b75,2019-05-28,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
eeb34a17faace5d8b05abee1f4c56536a44a9cee,2019-05-29,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
edc6d2dac18b0a4d46cba57ee36f14db25a9c94e,2019-05-30,76.0.3800.0 dev,0.9573643410852714,69.0a1,0.9599698535745047,82 preview,0.8987244990151967
4cf5295e8d52d4e7318e485e9821d0188e863d6f,2019-06-03,76.0.3806.1 dev,0.9555125725338491,69.0a1,0.9600472813238771,82 preview,0.8989203897327689
3e07a6ab685f2f924ee066017d50d9708f74b3d9,2019-06-04,76.0.3806.1 dev,0.9536679536679536,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
488f0f02d28b33060a091e3961e6849abe97bc4c,2019-06-05,76.0.3806.1 dev,0.9536679536679536,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
3840f46213d9a991acc9288e3863530f7502c05e,2019-06-06,76.0.3806.1 dev,0.9536679536679536,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
03fff324c7345277c2a581564bd972f2b5c9f74a,2019-06-07,76.0.3809.12 dev,0.9575289575289575,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
a2ed321bccafcf3d34a1d1c186ae96858ac2a6d8,2019-06-08,76.0.3809.12 dev,0.9575289575289575,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
6ba1179816f5158500b8f203a067bed688975118,2019-06-10,76.0.3809.12 dev,0.9575289575289575,69.0a1,0.9601244101244101,82 preview,0.8991155241155242
1bdd1b190160c52908b843994b3ebd0a1d6d57ca,2019-06-11,76.0.3809.12 dev,0.9576107899807321,69.0a1,0.9582744594305288,82 preview,0.8993099065353402
293630965d1396176e0fc18e862ea3705c403c27,2019-06-12,76.0.3809.21 dev,0.9557692307692308,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
b06ef73185873bbc1b7fd32d3d96c000e5163038,2019-06-13,76.0.3809.21 dev,0.9557692307692308,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
fdf8ff01960e031fe0381133f5a39e1b8e372454,2019-06-14,76.0.3809.21 dev,0.9557692307692308,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
4100d1d51b885185c50902397f7d203d89efc24c,2019-06-15,77.0.3824.6 dev,0.9576923076923077,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
fc5cf5b4f416e285daaa211c85c52071af702b0a,2019-06-16,77.0.3824.6 dev,0.9576923076923077,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
c81dc02d6b1b4a5a5925d6cb27f16af7b897cb59,2019-06-17,77.0.3824.6 dev,0.9576923076923077,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
f64ccd6f3956e0d593393a4868838c9489928882,2019-06-18,77.0.3824.6 dev,0.9576923076923077,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
17de974a80b0d9a6ff48dc24796441057afad5a0,2019-06-19,77.0.3824.6 dev,0.9576923076923077,69.0a1,0.9583547008547009,82 preview,0.8995035413304644
5303a4e841969e0b5991c45c276027a671e3ba20,2019-06-20,77.0.3824.6 dev,0.9558541266794626,69.0a1,0.9584346342503732,82 preview,0.8996964328058379
3cb5a99e5521936fb8819de8aaba806050b84184,2019-06-22,77.0.3831.6 dev,0.9559386973180076,69.0a1,0.9585142613878246,82 preview,0.8998885852334129
e58f6806fee2388fcd172a840153e56dbbd2ce46,2019-06-24,77.0.3831.6 dev,0.9559386973180076,69.0a1,0.9585142613878246,82 preview,0.8998885852334129
5059d2c77703d67d2f76931b44e6d2437526b6e9,2019-06-25,77.0.3831.6 dev,0.9559386973180076,69.0a1,0.9585142613878246,82 preview,0.8998885852334129
88bac6b712530867081709212b365a6a01feee04,2019-06-26,77.0.3833.0 dev,0.9578544061302682,69.0a1,0.9585142613878246,82 preview,0.8998885852334129
ef77ba9ca4f582ac49e3aa7a1569134f149696b0,2019-08-23,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
3bac98b37f29ec287e115fcecff566eb081131a8,2019-08-24,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
6933aa6626e5dbbe66a5c2b1835b511a6438a632,2019-08-25,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
552bd3bf8bc1beb528c6e9b6b730c3cbc3968345,2019-08-26,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
49b0aca116ecce1db83f1bbd4574a10555224315,2019-08-27,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
0a80ac883be37fc74859cd04815795e2a74077a1,2019-08-28,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
dce52f4c2f9cca055d56b95f04aae886bcb80a92,2019-08-29,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
fb9b5a1d816ab6e90f20534d6f3282f82075e460,2019-08-30,78.0.3887.7 dev,0.9546522556390977,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
8509904597cfaa936f973569b9b7d8843787a3b6,2019-08-31,78.0.3895.5 dev,0.9565319548872181,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
629e3ba6a9e50c2fadef93e7dece7fff1711e824,2019-09-01,78.0.3895.5 dev,0.9565319548872181,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
c05529a9dfbda874a8f1f48eb20248a794c52e71,2019-09-02,78.0.3895.5 dev,0.9565319548872181,70.0a1,0.9592940685045948,82 preview,0.8977760178418074
e118216e534b865413a06a48aade6a264d2f4d69,2019-09-03,78.0.3895.5 dev,0.9565319548872181,71.0a1,0.9592940685045948,82 preview,0.8977760178418074
4490750ec49e4a0defa724950e0160ccce42a532,2019-09-04,78.0.3895.5 dev,0.9565319548872181,71.0a1,0.9592940685045948,82 preview,0.8977760178418074
ea477214a448d7e5d731fa9ced0e4fd8d78f76ec,2019-09-05,78.0.3895.5 dev,0.9547373358348968,71.0a1,0.9593704398582448,82 preview,0.8979678076770009
ff403bcc13d34c1c8a8b86c1680b45b48958b6d9,2019-09-06,78.0.3902.4 dev,0.9547373358348968,71.0a1,0.9596831352928914,82 preview,0.8979678076770009
756a676d640e9a772f565964285b2f20f6164fce,2019-09-07,78.0.3902.4 dev,0.9511682242990654,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
35e1951893278b627c9966de7d47e014da1f5f22,2019-09-09,78.0.3902.4 dev,0.9511682242990654,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
73837c92a6753c8576a7641ab1ca54b9169f0092,2019-09-10,78.0.3902.4 dev,0.9511682242990654,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
e2498db8b0ffa8175fc10d32f3aa76783430af98,2019-09-11,78.0.3902.4 dev,0.9511682242990654,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
b3a1b49e4b73cc0650d0042378d9b6b2911f0807,2019-09-12,78.0.3904.9 dev,0.9567757009345794,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
1719e88c8b2042b1831f5d178d3a81d6af7ca265,2019-09-13,78.0.3904.9 dev,0.9567757009345794,71.0a1,0.9604569055036345,82 preview,0.8983492364333486
bf42dca1ce568ce559d5a4cad507239035b91dcb,2019-09-14,78.0.3904.9 dev,0.9549906716417911,71.0a1,0.960530679933665,82 preview,0.8966732117385103
6fd5e1e086ce590a4780a30d129688abe2115bb9,2019-09-15,78.0.3904.9 dev,0.9549906716417911,71.0a1,0.960530679933665,82 preview,0.8966732117385103
149354218b0d2f62f1907d9fe8becfc94a8d138f,2019-09-16,78.0.3904.9 dev,0.9549906716417911,71.0a1,0.960530679933665,82 preview,0.8966732117385103
9b5a07c75793477c12a9eb67f3d8b594dbab0e82,2019-09-17,78.0.3904.9 dev,0.9549906716417911,71.0a1,0.960530679933665,82 preview,0.8966732117385103
d473076149ead1fcc22d01ef91d08bfe5af206cd,2019-09-18,78.0.3904.17 dev,0.9512593283582089,71.0a1,0.960530679933665,82 preview,0.8966732117385103
59d5350b143cbb45c8a80704ea7cd3d3a5341a69,2019-09-19,78.0.3904.17 dev,0.9512593283582089,71.0a1,0.960530679933665,82 preview,0.8966732117385103
95e65dd9b03054969c44616b5ea28300387da547,2019-09-20,78.0.3904.17 dev,0.9512593283582089,71.0a1,0.960530679933665,82 preview,0.8966732117385103
42b4a3fa60fdc4cbb622e3196ed89c4bfae32737,2019-09-21,78.0.3904.17 dev,0.9512593283582089,71.0a1,0.960530679933665,82 preview,0.8966732117385103
e2f106dd72cc285e677557599c17c554a0f2d3bd,2019-09-22,78.0.3904.17 dev,0.9514405204460966,71.0a1,0.9606774060305658,82 preview,0.8970573261930139
086bc41857e0c2b0644b6ac2f8aa31f432743118,2019-09-23,78.0.3904.17 dev,0.9514405204460966,71.0a1,0.9606774060305658,82 preview,0.8971900930544053
3bff4fcbad687be221f6830969fe4f7086ce2cf8,2019-09-24,78.0.3904.17 dev,0.9514405204460966,71.0a1,0.9606774060305658,82 preview,0.8971900930544053
c3c56f5ba3199e766c7cba15f52faac45955dbde,2019-09-27,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
68abc3a55e4dcca5a5fc18c778619af0dee25d77,2019-09-29,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
563a1ecea1478f6ef34c50259c3ff66bb5ea4fc3,2019-09-30,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
f1e1bd6bfa544af8059ff8ef79d622281f9ec0a8,2019-10-01,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
4786b7387504f691ead311c58c2da512ced8472d,2019-10-02,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
29dca2c03643edcf3a9461f57fca0cdf6075495d,2019-10-03,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
f4483de68497c00c9be34dbbca1bef9ad9a04732,2019-10-04,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
6c1b9ea175aface98eef5e8851b75a00d0a1ba72,2019-10-05,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
2ae499f937640068f33d547423bfeb8c3dbf5295,2019-10-07,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
6e56893172d7f8bc833e9859c97ad5e52e9eb937,2019-10-08,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
4c1bbd4b27cfa527485d4f56609895c9df55212b,2019-10-09,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
a8797562829ef022ee4a0b74ce0aeca25953f6d9,2019-10-10,78.0.3904.17 dev,0.9496753246753247,71.0a1,0.9607503607503607,82 preview,0.8973808349967904
