version,date,/2dcontext,/BackgroundSync,/FileAPI,/IndexedDB,/PeriodicBackgroundSync,/WebCryptoAPI,/WebIDL,/accelerometer,/ambient-light,/animation-worklet,/apng,/appmanifest,/async-local-storage,/audio-output,/background-fetch,/badging,/battery-status,/beacon,/bluetooth,/clear-site-data,/client-hints,/clipboard-apis,/compat,/compression,/console,/content-dpr,/content-index,/content-security-policy,/contenteditable,/cookie-store,/cookies,/cors,/credential-management,/css/CSS2,/css/WOFF2,/css/compositing,/css/construct-stylesheets,/css/css-align,/css/css-animations,/css/css-backgrounds,/css/css-borders,/css/css-box,/css/css-break,/css/css-cascade,/css/css-color,/css/css-color-adjust,/css/css-conditional,/css/css-contain,/css/css-content,/css/css-counter-styles,/css/css-device-adapt,/css/css-display,/css/css-easing,/css/css-env,/css/css-exclusions,/css/css-fill-stroke,/css/css-flexbox,/css/css-font-loading,/css/css-fonts,/css/css-grid,/css/css-images,/css/css-inline,/css/css-intrinsic-size,/css/css-layout-api,/css/css-lists,/css/css-logical,/css/css-masking,/css/css-multicol,/css/css-namespaces,/css/css-overflow,/css/css-overscroll-behavior,/css/css-page,/css/css-paint-api,/css/css-position,/css/css-properties-values-api,/css/css-pseudo,/css/css-regions,/css/css-rhythm,/css/css-ruby,/css/css-scoping,/css/css-scroll-anchoring,/css/css-scroll-snap,/css/css-scrollbars,/css/css-shadow-parts,/css/css-shapes,/css/css-size-adjust,/css/css-sizing,/css/css-syntax,/css/css-tables,/css/css-text,/css/css-text-decor,/css/css-timing,/css/css-transforms,/css/css-transitions,/css/css-typed-om,/css/css-ui,/css/css-values,/css/css-variables,/css/css-will-change,/css/css-writing-modes,/css/cssom,/css/cssom-view,/css/filter-effects,/css/geometry,/css/mediaqueries,/css/motion,/css/selectors,/css/vendor-imports,/custom-elements,/device-memory,/document-policy,/dom,/domparsing,/domxpath,/editing,/element-timing,/encoding,/encoding-detection,/encrypted-media,/entries-api,/event-timing,/eventsource,/feature-policy,/fetch,/forced-colors-mode,/fullscreen,/gamepad,/generic-sensor,/geolocation-API,/geolocation-sensor,/gyroscope,/hit-test,/hr-time,/html,/idle-detection,/imagebitmap-renderingcontext,/import-maps,/inert,/infrastructure,/input-device-capabilities,/input-events,/installedapp,/intersection-observer,/js,/js-self-profiling,/keyboard-lock,/keyboard-map,/kv-storage,/largest-contentful-paint,/layout-instability,/layout-stability,/lifecycle,/loading,/longtask-timing,/magnetometer,/mathml,/measure-memory,/media-capabilities,/media-playback-quality,/media-source,/mediacapture-fromelement,/mediacapture-image,/mediacapture-record,/mediacapture-streams,/mediasession,/mimesniff,/mixed-content,/mst-content-hint,/native-file-system,/native-io,/navigation-timing,/netinfo,/network-error-logging,/notifications,/offscreen-canvas,/old-tests,/orientation-event,/orientation-sensor,/origin-isolation,/origin-policy,/page-lifecycle,/page-visibility,/paint-timing,/payment-handler,/payment-method-basic-card,/payment-method-id,/payment-request,/performance-timeline,/periodic-background-sync,/permissions,/permissions-request,/permissions-revoke,/picture-in-picture,/pointerevents,/pointerlock,/portals,/preload,/presentation-api,/printing,/priority-hints,/proximity,/push-api,/quirks,/referrer-policy,/remote-playback,/reporting,/requestidlecallback,/resize-observer,/resource-timing,/screen-capture,/screen-orientation,/screen-wake-lock,/screen_enumeration,/scroll-animations,/scroll-to-text-fragment,/secure-contexts,/selection,/serial,/server-timing,/service-workers,/shadow-dom,/shape-detection,/signed-exchange,/sms,/speech-api,/std-toast,/storage,/storage-access-api,/streams,/subresource-integrity,/svg,/timing-entrytypes-registry,/touch-events,/trusted-types,/uievents,/upgrade-insecure-requests,/url,/user-timing,/vibration,/video-raf,/video-rvfc,/visual-viewport,/wai-aria,/wake-lock,/wasm,/web-animations,/web-locks,/web-nfc,/web-share,/webaudio,/webauthn,/webdriver,/webgl,/webgpu,/webmessaging,/webmidi,/webrtc,/webrtc-extensions,/webrtc-identity,/webrtc-insertable-streams,/webrtc-quic,/webrtc-stats,/webrtc-svc,/websockets,/webstorage,/webusb,/webvr,/webvtt,/webxr,/workers,/worklets,/x-frame-options,/xhr,/xslt
12.1,2019-01-01,39.64028185304565,0,13.498497150828548,13.427225342225343,0,1.8114239996959889,0.4303030303030303,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.6284722222222222,2.333333333333333,0,0,0,0,85.3645680023994,0,0,7.85594931384405,3.3625,0.9117647058823529,852,5,1,0,0,4.448416217928413,6.833333333333333,0,0,1.1388888888888888,1.275531914893617,40.85819318881437,0,2.6044226044226044,73,0,0,0,4,0,0,0,0,25.25815850815851,1.294871794871795,28.134556789862387,63.0411877394636,3,0.1875,0,0,3,1.3246753246753247,19.43954248366013,97.79166666666667,0,1,0,0,0,21.65,0,1.1142857142857143,0,0,0,12.642857142857142,0,0.13157894736842105,0,0,86.29629629629629,0,0,0,9.544949494949496,118.06666666666666,1.3125,0,23.38452380952381,5.702976190476189,0,16.404761904761905,5.469072164948454,1.9992948151421417,0,291.6666666666667,11.991569255856145,9.941427540916031,22.554808270528795,0.4246363699193888,3.0300261096605743,5.581766917293233,4.384920634920634,89,4.368899846841023,0,0,7.710603456029468,2.547794117647059,0.10989010989010989,5.974309485336637,0,104.46107621573694,0,13.138403467757648,0,0.875,12,21.471080964685616,38.45219891369156,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,193.78176179691013,0,0,0,0,5.098484848484849,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.30219780219780223,0,14.213199311463528,0,0,1.6992753623188406,14.736346166373528,0,0.4008962294347353,45,0.5428571428571429,0,0,20.285714285714285,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.929606625258799,0,0.8064516129032258,0,0,0.07317073170731707,5.882823590140664,0.5952380952380952,0,10.5,0,0,0,0,2.9161585365853657,1.5284090909090908,193.5,0,0.16363636363636364,11.75,0,2.7278082541240427,0.03333333333333333,2.9130434782608696,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,22.218995380580143,3.4047619047619047,0,2,0,1.2533783783783783,0,13.277777777777779,0,20.986247839039088,0,43.5043341503268,0,1.425,0,0.2608108108108108,0.5,3.2418637651574245,1.5364936849965294,2.475,0,0,0,0,0,50.79109877669197,3.9017126993019056,0.5625,0,0,78.88494293279032,4.561422346716465,46.58159545181306,1.2944844124700239,0,16.333333333333332,0,11.01043983285974,0,0,0,0,0,0,36.16666666666667,21.25,0,4.23404255319149,13.234848484848484,0,48.38409676114324,0,0,12.428943397845837,0
74 preview,2019-01-29,15.640281853045654,0,13.331830484161882,5.387066052227343,0,1.8004349887069777,0.4303030303030303,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.5729166666666666,2.333333333333333,0,0,0,0,85.03123466906605,0,0,7.85594931384405,3.3625,0.9117647058823529,853,5,2,0,0,4.448416217928413,6.833333333333333,0,0,1.25,1.2773684210526315,25.697038333171317,0,2.4593301435406696,73,0,0,0,4,0,0,0,0,28.25815850815851,1.294871794871795,28.249410234455503,65.71681799156445,3,0.1875,0,0,6,2.1428571428571423,21.43954248366013,98.79166666666667,0,1.4722222222222223,0,0,0,27.650000000000002,0,1.1142857142857143,2,0,0,12.642857142857142,9,0.13157894736842105,0,0,87.29629629629629,0,1.5,1.7529850746268656,10.044949494949496,120.35833333333333,1.3125,0,38.60756302521009,5.713614488348529,0,15.477436323366556,6.469072164948454,1.9347786861098837,0,291.6666666666667,12.491569255856145,10.243447742936233,20.554808270528795,0.4246363699193888,5.2831589417407745,5.581766917293233,4.384920634920634,85,4.368899846841023,0,0,9.71059030471039,2.547794117647059,0.10989010989010989,5.974309485336637,0,104.42855873321946,0,13.133641562995743,0,0.875,12,9.077777777777778,36.483804508336725,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,223.28677215212568,0,0,0,0.3333333333333333,5.098484848484849,0,0.45652173913043476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.30219780219780223,0,17.48805311263312,0,0,1.6992753623188406,3.0686274509803924,0,0.4008962294347353,45,0.14285714285714285,0,0,20.285714285714285,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.885311871227364,0,0.8064516129032258,0,0,0,12.843537875854949,0.5952380952380952,0,10.5,0,0,0,0,2.9161585365853657,1.6484848484848484,520.3472222222222,0,0.16363636363636364,12.75,0,3.6160557960557953,0,2.9130434782608696,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,19.127725539310298,3.4047619047619047,0,0,0,1.2533783783783783,0,12.444444444444445,0,20.986247839039088,0,44.5043341503268,0,1.425,0,0.2608108108108108,2.5,3.2418637651574245,1.3973231780840871,2.475,0,0,0,0,0,48.11751315515238,3.8932415438042507,0.5625,0,0,79.70230194790844,4.561422346716465,77.14443014798108,1.2944844124700239,0,16.333333333333332,0,4.299530003954556,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,14.234848484848484,0,50.07662549677543,0,0,12.38263258827775,0
75 preview,2019-02-08,15.640281853045654,0,12.474687627019025,13.421936182097474,0,1.8334020216740108,0.4303030303030303,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.55,0,1.9166666666666667,0.5,0.5880681818181819,2.333333333333333,0,0,0,0,85.03123466906605,0,0,7.825646283541021,3.3625,0.9117647058823529,853,5,2,0,2,4.448416217928413,6.833333333333333,0,0,1.1388888888888888,2.2773684210526315,23.697038333171317,0,2.4593301435406696,73,0,0,0,4,0,0,0,0,28.25815850815851,1.3076923076923077,28.267758858308714,66.81681799156445,3,0.1875,0,0,6,2.1428571428571423,20.43954248366013,97.79166666666667,0,1.4722222222222223,0.6,0,0,21.65,0,1.1142857142857143,2,0,0,12.642857142857142,16,0.13157894736842105,0,0,87.29629629629629,0,2,1.7529850746268656,9.544949494949496,120.35833333333333,1.3125,0,24.43233082706767,5.702976190476189,0,15.477436323366556,7.5599812558575445,1.9347786861098837,0,291.6666666666667,12.491491655540102,8.685871985360476,21.554808270528795,0.4246363699193888,3.283158941740775,5.581766917293233,4.384920634920634,86,13.368899846841023,0,0,10.71059030471039,2.3811274509803924,0.10989010989010989,5.974309485336637,2,104.42855873321946,0,13.133641562995743,0,0.875,12,9.077777777777778,35.62666165119386,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,218.9890563415188,0,0,0,0,5.098484848484849,0,0.45652173913043476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,15.82431042257464,0,0,1.6992753623188406,3.0686274509803924,0,0.4008962294347353,45,0.14285714285714285,0,0,19.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.885311871227364,0,0.8064516129032258,0,0,0,10.501871209188282,0.5952380952380952,0,10.5,0,0,0,0,2.9161585365853657,2.6484848484848484,509.34722222222223,0,0.16363636363636364,12.75,0,3.6160557960557953,0.03225806451612903,2.9130434782608696,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,24.42177315835792,3.4047619047619047,0,0,0,1.2533783783783783,0,13.277777777777779,0,20.21155485658295,0,44.5043341503268,0,1.425,0,0.2608108108108108,2.5,3.2418637651574245,1.7723231780840871,2.475,0,0,0,0,0,49.86037029800952,3.8932415438042507,0.5625,0,0,80.3565847136463,4.561422346716465,83.1878291134815,1.2944844124700239,0,16.333333333333332,0,5.55437579455886,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,13.234848484848484,0,57.91376835391828,0,0,12.355605561250721,0
76 preview,2019-02-21,15.640281853045654,0,13.138848028021531,13.27907903924033,0,1.7904130106849998,0.4303030303030303,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.60625,2.333333333333333,0,0,0,0,85.53123466906605,0,0,7.85594931384405,3.3625,0.9117647058823529,857,5,2,0,3,4.448416217928413,6.833333333333333,0,0,1.1388888888888888,2.2773684210526315,23.697038333171317,0,2.4593301435406696,73,0,0,0,4,0,0,0,0,27.25815850815851,1.3076923076923077,28.3494936372912,67.81681799156445,3,0.1875,0,0,6,2.1428571428571423,20.43954248366013,100.79166666666667,0,1.4722222222222223,0.6,0,0,22.15,0,1.1142857142857143,1,0,0,12.642857142857142,19,0.631578947368421,0,0,87.29629629629629,0,2,2.7529850746268654,9.544949494949496,121.35833333333333,1.3125,0,25.984962406015036,6.381696428571429,0,15.477436323366556,7.7266479225242115,1.9347786861098837,0,362.6666666666667,12.491491655540102,8.685871985360476,21.554808270528795,0.4246363699193888,3.283158941740775,5.581766917293233,4.384920634920634,86,14.668899846841024,0,0,10.71059030471039,2.205688854489164,0.10989010989010989,5.974309485336637,3,105.79262799728872,0,13.133641562995743,0,0.875,12,9.077777777777778,34.92752839008877,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,219.58981151234116,0,0,2.3833333333333333,0,5.098484848484849,0,0.3127035830618892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,15.713199311463528,0,0,1.6992753623188406,3.0686274509803924,0,0.4008962294347353,45,0.14285714285714285,0,0,18.28813559322034,0,1,2.2563315356530644,0,6,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.885311871227364,0,0.8064516129032258,0,0,0.06976744186046512,10.501871209188282,0.5952380952380952,0,0.5,0,0,0,0,2.9161585365853657,2.6484848484848484,511.34722222222223,0,0.16363636363636364,12.75,0,3.6117700817700817,0,2.9130434782608696,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,26.115738675599303,3.4047619047619047,0,0,0,1.2533783783783783,0,13.277777777777779,0,20.21155485658295,0,44.7043341503268,0,1.425,0,1.0941441441441442,2.5,3.2418637651574245,1.3973231780840871,2.475,0,0,0,0,0,52.13756789065334,4.0360986866613935,0.5625,0,0,80.17968049041855,4.561422346716465,80.45269397834636,1.2944844124700239,0,16.133333333333333,0,5.730199970383037,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,13.234848484848484,0,57.91376835391828,0,0,12.31281276845793,0
77 preview,2019-03-07,15.681098179576267,0,13.75789564706915,13.755269515430806,0,1.8222531705251597,1.2787878787878788,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.60625,2.333333333333333,0,0,0,0,85.44790133573272,0,0,7.85594931384405,3.3625,0.9117647058823529,858,5,2,0,3,14.012041675158523,6.833333333333333,0,0,1.1388888888888888,2.2773684210526315,23.697038333171317,0,2.4593301435406696,72.63636363636364,0,0,0,4,0,0,0,0,29.25815850815851,1.3076923076923077,28.36784226114441,66.81681799156445,3,0.1875,0,1,6,2.4553571428571423,23.43954248366013,100.79166666666667,0,1.4722222222222223,0.6,0,0,22.15,0,1.1142857142857143,2,0,0,13.642857142857142,20,0.631578947368421,0,0,87.29629629629629,0,2,2.7529850746268654,9.544949494949496,121.35833333333333,1.3125,0,27.984962406015036,17.13251332001332,0,15.477436323366556,7.7266479225242115,1.9347786861098837,0,362.6666666666667,12.491491655540102,8.685871985360476,21.554808270528795,0.4246363699193888,3.283158941740775,5.581766917293233,4.384920634920634,87,22.668899846841025,0,0,12.710590304710392,2.296597945398255,0.10989010989010989,5.974106847897795,3,105.79262799728872,0,13.133641562995743,0,0.875,12,8.744444444444444,34.88467124723162,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,216.5028990313432,0,0,2.9433333333333334,0,5.098484848484849,0,0.3127035830618892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,11.102088200352418,0,0,0.3333333333333333,0.23529411764705882,0,0.4008962294347353,45,0,0,0,20.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.885311871227364,0,0.8064516129032258,0,0,0.06976744186046512,10.501871209188282,0.5952380952380952,0,0.5,0,0,0,0,2.9161585365853657,2.6484848484848484,518.3472222222222,0,0.16363636363636364,12.75,0,2.6517700817700818,0,2.8130434782608695,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,25.1407386755993,3.4047619047619047,0,0,0,1.2533783783783783,0,13.277777777777779,0,20.20201066816399,0,44.21028653127918,0,1.425,0,1.0941441441441442,2.5,3.2418637651574245,1.3634248729993412,2.475,0,0,0,0,0,52.13756789065334,4.252816952915264,0.5625,0,0,39.41156815017548,4.561422346716465,9.2817977915804,1.2944844124700239,0,16.333333333333332,0,0.08666666666666667,0,0,0,0,0,0,35.16666666666667,21.48448275862069,0,4.23404255319149,18.234848484848484,0,59.72329216344209,0,0,12.819119074764238,0
78 preview,2019-03-23,15.443002941481028,0,13.974687627019025,13.573846447669979,0,1.8441512724232616,1.2787878787878788,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.6,0,1.9166666666666667,0.5,0.4772727272727273,2.333333333333333,0,0,0,0,84.44790133573272,0,0,7.85594931384405,3.1125,0.9117647058823529,861,5,2,0,3,14.900930564047412,6.833333333333333,0,0,1.25,2.2773684210526315,25.697038333171317,0,2.4593301435406696,72.63636363636364,0,0,0,4,0,0,0,0,31.25815850815851,1.3076923076923077,28.358667949217804,67.33196950671596,3,0.1875,0,0,6,2.4553571428571423,25.43954248366013,101.79166666666667,0,1.4722222222222223,0.6,0,0,28.150000000000002,0,1.1142857142857143,2,0,0,13.642857142857142,21,0.631578947368421,0,0,87.29629629629629,0,2,2.7529850746268654,10.044949494949496,124.35833333333333,2.3125,0,42.98496240601504,17.33251332001332,0,15.477436323366556,9.726647922524212,1.9347786861098837,0,362.6666666666667,12.491491655540102,8.689824554530437,33.554808270528795,0.4246363699193888,5.28262001156738,5.581766917293233,4.384920634920634,86,26.668899846841025,0,0,12.710590304710392,2.2887032085561496,0.10989010989010989,5.974106847897795,2,105.79262799728872,0,13.133641562995743,0,0.875,12,9.077777777777778,34.436619299179675,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,231.5633708365333,0,0,2.9833333333333334,0,5.098484848484849,0,0.24104234527687296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,16.98805311263312,0,0,1.6992753623188406,2.8333333333333335,0,0.4008962294347353,45,0.14285714285714285,0,0,22.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.885311871227364,0,0.8064516129032258,0,0,0.06976744186046512,4.802380952380952,0.5952380952380952,0,0.5,0,0,0,0,2.9161585365853657,2.6484848484848484,510.34722222222223,0,0.16363636363636364,12.75,0,6.596214526214527,0,2.8130434782608695,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,24.508833258462715,3.4047619047619047,0,0,0,0.9198430493273543,0,12.777777777777779,0,19.40201066816399,0,44.21028653127918,0,1.425,0,1.0941441441441442,2.5,3.2418637651574245,1.7723231780840871,2.475,0,0,0,0,0,52.14867900176445,4.183857968355256,0.5625,0,0,81.27862058058673,2.666666666666667,84.32045697944271,1.2944844124700239,0,16.333333333333332,0,7.152706102271319,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,14.234848484848484,0,63.22329216344209,0,0,13.619119074764237,0
79 preview,2019-04-04,15.681098179576267,0,14.64135429368569,9.547179781003308,0,1.8334020216740108,1.2787878787878788,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.4772727272727273,2.333333333333333,0,0,0,0,85.75263921069768,0,0,7.85594931384405,3.3625,0.9117647058823529,863,5,2,0,4.142857142857142,14.812041675158524,6.833333333333333,0,0,1.25,2.277310924369748,25.697038333171317,0,2.4593301435406696,79.63636363636364,0,0,0,4,0,0,0,0,31.25815850815851,1.3076923076923077,28.38619088499762,69.08954526429171,3,0.1875,0,0,6,2.4553571428571423,25.43954248366013,101.79166666666667,0,1.4722222222222223,0.6,0,0,29.150000000000002,0,1.1142857142857143,2,0,0,13.642857142857142,21,0.631578947368421,0,0,87.29629629629629,0,2,2.7529850746268654,11.044949494949496,125.35833333333333,2.3125,0,42.98496240601504,17.084894272394273,0,15.51232004429679,9.726647922524212,1.9347786861098837,0,362.6666666666667,12.491491655540102,8.776781076269568,33.554808270528795,0.4246363699193888,5.28262001156738,5.581766917293233,4.384920634920634,93,26.668899846841025,0,0,12.829801591922568,2.2887032085561496,0.10989010989010989,5.974106847897795,2,105.79262799728872,0,13.133641562995743,0,0.875,12,9.077777777777778,33.70328596584634,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,240.01521743793103,0,0,4.983333333333333,0,5.098484848484849,0,0.24104234527687296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,16.65471977929979,0,0,1.6992753623188406,2.8333333333333335,0,0.4008962294347353,45,0.14285714285714285,0,0,22.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,4.87122736418511,0,0.8064516129032258,0,0,0,5.385714285714286,0.5952380952380952,0,1.5,0,0,0,0,2.9161585365853657,2.6869463869463868,513.3472222222222,0,0.16363636363636364,12.75,0,5.596214526214527,0,2.8130434782608695,0,0,0,0,3.1666666666666665,16.41976334200541,0,7.297476475620188,24.139785639415095,3.4047619047619047,0,0,0,0.9198430493273543,0,12.777777777777779,0,20.18058209673542,0,45.21028653127918,0,1.425,0,2.427477477477477,2.5,3.2418637651574245,1.7723231780840871,2.475,0,0,0,0,0,58.81534566843112,4.272637924782272,0.5625,0,0,81.79290629487244,4.495112781954887,86.3248220588078,1.2944844124700239,0,17.333333333333332,0,8.25429340385862,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,15.234848484848484,0,63.22329216344209,0,0,12.685053140698303,0
80 preview,2019-04-18,15.681098179576267,0,14.624809580145254,9.547179781003308,0,1.8224130106849998,1.2787878787878788,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.4772727272727273,2.333333333333333,0,0.4,0,0,85.41930587736435,0,0,7.85594931384405,3.1875,0.9117647058823529,864,5,2,0,4.442002442002441,15.012041675158523,6.833333333333333,0,0,1.25,2.2769709543568464,25.697038333171317,0,2.4593301435406696,83.63636363636364,0,0,0,4,0,0,0,0,31.25815850815851,1.3076923076923077,28.33114501343799,69.08954526429171,3,0.1875,0,0,6,2.4553571428571423,25.43954248366013,101.79166666666667,0,1.4722222222222223,0.6,0,0,29.150000000000002,0,1.1142857142857143,2,0,0,13.642857142857142,21,8.509032049821524,0,0,87.29629629629629,0,2,2.2529850746268654,11.044949494949496,126.35833333333333,2.3125,0,43.98496240601504,17.284894272394272,0,15.51232004429679,9.726647922524212,1.9347786861098837,0,362.6666666666667,12.491491655540102,10.813818113306604,33.554808270528795,0.4246363699193888,5.28262001156738,5.581766917293233,3.384920634920635,96,25.668899846841025,0,0,11.565928032909618,1.1988636363636362,0.10989010989010989,5.974106847897795,2,107.17772477148227,0,13.133641562995743,0,0.875,12,9.077777777777778,35.73350574606612,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,237.64822204443425,0,0,4.983333333333333,0,5.098484848484849,0,0.24104234527687296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,17.48805311263312,0,0,1.6992753623188406,2.8333333333333335,0,0.2574858027878162,45,0.14285714285714285,0,0,20.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,7.227364185110663,0,0.8064516129032258,0,0,0.06976744186046512,5.385714285714286,0.5952380952380952,0,0.5,0,0,0,0,2.9161585365853657,2.6869463869463868,449.34722222222223,0,0.16363636363636364,12.75,0,6.8819288119288125,0,2.8130434782608695,0,0,0,0,3.1666666666666665,16.41976334200541,0,2,23.939785639415092,3.4047619047619047,0,0,0,1.0909940209267563,0,12.777777777777779,0,20.18058209673542,0,46.01028653127917,0,1.425,0,2.427477477477477,1.5,3.2379565223330027,1.3973231780840871,2.475,0,0,0,0,0,58.853606537996335,4.297186638526097,0.5625,0,0,82.07862058058674,4.495112781954887,87.64970023231967,1.2944844124700239,0,17.333333333333332,0,7.6591344977241045,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,14.234848484848484,0,63.22329216344209,0,0,14.76197621762138,0
81 preview,2019-05-02,15.681098179576267,0,14.624809580145254,9.547179781003308,0,1.8224130106849998,1.2787878787878788,0,0,0,1,0,0,0,0.1590909090909091,0,0.5,0.5,0,1.9166666666666667,0.5,0.4772727272727273,2.333333333333333,0,0.4,0,0,84.91930587736435,0,0,8.522615980510718,2.6875,0.9117647058823529,865,5,2,0,3.299145299145299,15.012041675158523,6.833333333333333,0,0,1.25,2.2769709543568464,25.697038333171317,0,2.4593301435406696,90.63636363636364,0,0,0,4,0,0,0,0,31.25815850815851,1.3076923076923077,28.340319325364597,69.08954526429171,3,0.1875,0,0,7,2.4553571428571423,25.43954248366013,101.79166666666667,0,1.4722222222222223,0.6,0,0,7.883333333333333,0,1.1142857142857143,2,0,0,13.642857142857142,21,11.147668413457888,0,0,87.29629629629629,0,2,2.2529850746268654,11.044949494949496,126.35833333333333,3.0438432835820897,0,43.98496240601504,23.834894272394276,0,15.51232004429679,10.126647922524212,1.9347786861098837,0,362.6666666666667,12.491491655540102,11.813818113306604,33.554808270528795,0.4246363699193888,5.28262001156738,5.581766917293233,3.384920634920635,95,26.668899846841025,0,0,11.565928032909618,1.1988636363636362,0.25274725274725274,5.977428085366273,3,106.03686762862512,0,13.133641562995743,0,0.875,12,9.077777777777778,35.87636288892327,0,8.583333333333332,0.02702702702702703,0,0,0,0,0,4.7023809523809526,242.6853515815638,0,0,4.983333333333333,0,5.098484848484849,0,0.24104234527687296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.2979242979242979,0,16.48805311263312,0,0,1.6992753623188406,3.0686274509803924,0,0.2574858027878162,45,0.14285714285714285,0,0,23.28813559322034,0,1,2.2563315356530644,0,6.04,2.3974358974358974,0,0,0,0,3,0,0.26666666666666666,0,0,0,8.227364185110662,0,0.8064516129032258,0,0,0,4.385714285714286,0.5952380952380952,0,0.5,0,0,0,0,2.9161585365853657,2.6869463869463868,408.0138888888889,0,0.16363636363636364,12.75,4.168194550547492,8.937484367484366,0,2.8130434782608695,0,0,0,0,3.1666666666666665,16.41976334200541,0,2,23.939785639415092,3.4047619047619047,0,0,0,1.0909940209267563,0,12.777777777777779,0,20.18058209673542,0,46.01028653127917,0,1.425,0,2.7608108108108107,1.5,3.2379565223330027,1.7384248729993412,2.475,0,0,0,0,0,58.853606537996335,4.296963859355949,0.5625,0,0,83.8072135540657,4.495112781954887,92.79257633923086,1.2944844124700239,0,17.333333333333332,0,9.694682283271892,0,0,0,0,0,0,36.16666666666667,21.48448275862069,0,4.23404255319149,14.234848484848484,0,63.22329216344209,0,0,13.484949190594351,0
