sha,date,chrome,firefox,safari
5803f5e36a,2019-02-22,596.7548845134835,921.3831332569822,3628.687672283058
4bc37b9ed1,2019-02-23,583.2565048838541,956.8790869232345,3619.944709024693
8805f23ef6,2019-02-24,579.173739276538,961.6472801714713,3644.173869218363
d41091aaeb,2019-02-25,585.3082605938883,964.367586178615,3614.6872655752313
22abb9c5c4,2019-02-26,586.5245591872048,965.409723613395,3620.6501624670254
bb657c4bd0,2019-02-27,589.434530205618,970.8769438804014,3626.748065591524
347653b608,2019-02-28,668.1522252597439,920.5697600709519,3621.1578543799496
c00e66cde6,2019-03-01,671.0498975548691,908.739589669458,3625.566666146485
20715b3f6a,2019-03-02,667.8831156808292,909.6653833202515,3656.255227064133
20715b3f6a,2019-03-03,626.5090957221348,956.090014118769,3638.6112270296635
c62b3eef67,2019-03-04,672.0634369461609,910.9300658599343,3631.908630243296
b3ebabb771,2019-03-05,667.9465718667957,909.2675658599343,3636.239821076749
a69554e3d5,2019-03-06,631.5523776191558,958.4879420310112,3627.1505252813404
7e2bcbc6ae,2019-03-07,635.5508499937785,938.0568122545152,3608.0650870548125
6693cdfab4,2019-03-08,637.1919537110773,933.0799022375373,3606.787975880476
94573f7263,2019-03-11,653.4861412581898,911.562613640041,3668.0498417857802
2c929b12d8,2019-03-12,653.7412053327494,907.3710931722047,3683.132685483325
5df243654f,2019-03-13,656.578903745448,908.7242067253183,3676.835736288025
1b8bf0be8d,2019-03-14,656.6583161526124,910.2980162491278,3703.0509386027074
7cc1301eaf,2019-03-15,638.171391260588,896.0567505582384,3554.154958472608
78a0ccb785,2019-03-16,657.7083776087318,908.9902902461073,3702.2583892892662
c7ec350b75,2019-03-18,658.2846122171848,911.7019415036405,3710.7942051179143
e45bda7edd,2019-03-19,657.291802402127,904.9334891226879,3697.993799053425
a8d97c0c7c,2019-03-20,659.0100563703811,906.3620605512596,3699.670828299231
41cb5b6a73,2019-03-23,583.7173308895381,906.1838855051253,3721.064715923665
3b0abc897b,2019-03-24,583.484067584216,903.1002370457414,3729.7232973703526
69e5802277,2019-03-25,586.6718133247139,903.0077400499836,3734.103683911259
7e1dc7e07e,2019-03-26,588.1626390127873,900.6799552638462,3715.200102344977
c2bd80a32f,2019-03-27,589.2057453250795,901.261147738991,3724.9693143423715
c6b4c117ce,2019-03-28,588.4279675473019,903.1228124067031,3735.1605965517315
52d8660d0f,2019-03-29,589.6871418592285,904.9561457400364,3731.3297001128194
ecb5ceb84a,2019-03-30,588.7188878909747,896.2349572628004,3719.935959510876
d4f8820261,2019-03-31,590.0113008806352,902.2123423212332,3751.6107334271096
a8e6f75e3f,2019-04-01,553.9516182243176,881.275580086925,3741.6110586215536
24dd35d242,2019-04-02,590.9168960020952,893.112647186492,3742.374400636358
664265ae58,2019-04-03,574.7594037603238,871.0471677773832,3511.4624580629434
3b92b9b595,2019-04-04,589.2531692709102,890.2898220539121,3751.953266471987
c3c423be44,2019-04-05,587.734716889958,888.8158141174044,3749.2848631806814
923923a01f,2019-04-06,586.9269787947198,892.7360942003917,3755.065913904499
b624370228,2019-04-07,585.7710951915884,890.5104140745044,3749.0940877658436
b4c54a188d,2019-04-08,586.2353809058742,889.051924316222,3758.068115053579
38f02ed8bb,2019-04-09,586.3339301711833,893.6387145003658,3691.140641167782
2d1cea9fdf,2019-04-10,580.929287349133,888.3760841332368,3715.5447906810145
0fbaeb4dbb,2019-04-11,581.9253190951647,888.9249696448887,3714.616968893614
89c7877e00,2019-04-12,586.4176283277262,884.8418370775543,3724.532650177411
3efff9b2d6,2019-04-13,585.5123658404682,886.3126704108874,3725.052072075595
1a9adfc150,2019-04-15,654.0571725665403,936.5851299544744,3656.32620763504
0d32c192cb,2019-04-16,584.9888111586567,878.9714269907709,3726.5131641205376
0b9bdba212,2019-04-17,585.6844934070912,870.1216862107544,3733.907949039082
0a4f439934,2019-04-18,584.436935387903,875.7623667266429,3724.6192767838797
4657e10253,2019-04-19,655.3748564476044,929.5692564183252,3657.661674244142
c874e70e5a,2019-04-23,613.4018234008176,734.8480731064008,3294.8442635605625
3625714dda,2019-04-24,586.2177504509763,871.6196227186908,3729.509363637289
a7ca70d95f,2019-04-25,584.6973971483649,867.2569243059924,3731.385653774634
301ce26e6c,2019-04-27,585.4392951267946,870.1779464740895,3701.7845978550954
9243b385b8,2019-04-29,586.9128621195741,874.3051596575193,3713.7499960178925
4f26f67a4e,2019-04-30,586.6951201840902,874.1906335427865,3714.4779366897096
8da1cdcae2,2019-05-01,587.1951201840901,874.0239668761197,3715.29268998772
5e447de33a,2019-05-02,597.8824939214641,877.2581367602895,3647.445878780021
e5fa2ad49f,2019-05-03,594.0107470408935,877.2671633501632,3674.2783686877347
f3b7322806,2019-05-06,592.5796658998124,874.2792478343066,3674.107767713418
921a5dad0d,2019-05-07,594.6296658998124,877.6899621200206,3677.2120825149777
aa929d12a0,2019-05-08,593.9153812574206,877.1201360427076,3675.168422856186
1dc0f0ac3a,2019-05-09,594.2221746169663,876.0189455665172,3673.566637906463
98cac08c5f,2019-05-10,593.4231503604854,875.8049622866362,3684.8614174869185
0c79d0d99c,2019-05-11,594.1969598842948,872.636464118138,3682.8717016540854
127f2d619d,2019-05-12,591.9469598842949,874.6411344478081,3684.2620004048204
0884f14f72,2019-05-13,593.5302932176281,875.0753530070267,3681.0691653015488
4c38864fbf,2019-05-14,595.340542798372,877.7507498324236,3686.6802575209435
35f192b9ed,2019-05-15,596.4897551808332,879.4024302958351,3693.5522917154267
a44abc74a6,2019-05-16,601.7022061110262,983.9814140028476,3694.2061693634955
89c336cf4a,2019-05-17,596.4975748219758,892.7129480581315,3729.6055184095612
163424c5e7,2019-05-18,594.8309081553091,894.7605671057506,3704.1790527575226
6777c592f4,2019-05-19,597.0809081553091,896.0046147247982,3701.7872963335185
1ffed3dcdc,2019-05-20,597.3043681815213,894.6658586610422,3699.990260385892
e8a896ba53,2019-05-21,599.2951938695946,893.4006571958407,3702.6336389560133
095dac6b87,2019-05-22,591.0451938695948,853.4690624167487,3747.888662884252
747759339a,2019-05-23,588.5447482367961,853.4293562330902,3747.1097215309906
a00eb7eb65,2019-05-24,589.4137958558437,858.2864990902333,3753.3715048420577
ac3d096a59,2019-05-25,588.5539225487228,855.0597550574414,3763.117010590788
a4df0fa7be,2019-05-26,589.5209387129865,841.099960260612,3764.601692545866
057bc299a3,2019-05-27,589.7445890942128,846.037413897844,3766.288112974891
a6a3a634c4,2019-05-28,590.530303379927,843.9953504057804,3767.4959468085262
eeb34a17fa,2019-05-29,568.871092392405,827.4166667095623,3560.69009863799
edc6d2dac1,2019-05-30,569.621092392405,829.7375145608984,3564.85287845077
4cf5295e8d,2019-06-03,543.444100673211,837.4141135338209,3730.607333346448
3e07a6ab68,2019-06-04,545.6847718474486,833.8171555134651,3731.7085192931654
488f0f02d2,2019-06-05,568.0402842681651,849.9312904950473,3945.143983861203
3840f46213,2019-06-06,544.6255975355219,830.7329184748842,3737.265957592328
03fff324c7,2019-06-07,518.1590753217512,780.4235299453638,3628.3507293081248
a2ed321bcc,2019-06-08,543.6091766093533,825.1327760158706,3749.2639052426325
6ba1179816,2019-06-10,544.7261927736172,827.9711121131621,3750.439352459457
1bdd1b1901,2019-06-11,543.2234397553699,829.8958494600989,3749.794055952059
293630965d,2019-06-12,546.052759699341,827.0955839670113,3754.8702394422953
b06ef73185,2019-06-13,547.7547416339196,829.7843786649363,3783.2082200107147
fdf8ff0196,2019-06-14,550.5047416339195,827.5641819975393,3792.3045054178697
4100d1d51b,2019-06-15,539.1930376053294,823.6411354668396,3796.246630075791
fc5cf5b4f4,2019-06-16,541.5351428684876,820.7730068118688,3796.8892131051857
c81dc02d6b,2019-06-17,541.0589523922971,818.4998334229724,3797.5196210613863
f64ccd6f39,2019-06-18,568.6738977913828,835.0036928531669,4006.624210872761
17de974a80,2019-06-19,565.3536142951644,833.9607592292189,4006.1606447835443
5303a4e841,2019-06-20,545.7817847053784,817.8288080431236,3794.7066284581765
3cb5a99e55,2019-06-22,541.1454594964329,821.1166520704411,3797.526117082135
e58f6806fe,2019-06-24,539.3896115432162,821.5287976915421,3795.8523604372986
5059d2c777,2019-06-25,540.3870245241046,819.557317980836,3802.2852426528425
88bac6b712,2019-06-26,539.1757960727749,812.361683060201,3803.68518923859
ef77ba9ca4,2019-08-23,545.3203576299969,816.1014100799243,4146.866657309378
3bac98b37f,2019-08-24,546.4211986085905,819.3736323021466,4141.240398550438
6933aa6626,2019-08-25,546.8203576299973,814.7125211910353,4138.3505276168735
552bd3bf8b,2019-08-26,549.3585520744421,815.0777165555729,4131.775775734682
49b0aca116,2019-08-27,532.6985927788953,811.7942517485043,4253.592355111164
0a80ac883b,2019-08-28,549.1555423125744,813.9741136527592,4297.024372487207
dce52f4c2f,2019-08-29,551.078218734206,815.5123248463276,4296.696396897417
fb9b5a1d81,2019-08-30,548.8552325233976,814.775801562514,4284.292902776893
8509904597,2019-08-31,663.213809337336,811.1913034031761,4278.734902993271
629e3ba6a9,2019-09-01,665.0840947603738,812.9448340366131,4274.920506165269
c05529a9df,2019-09-02,665.1582537817804,810.3323340366132,4276.19770084652
e118216e53,2019-09-03,672.3155875628995,812.2752319746047,4273.6436576936185
4490750ec4,2019-09-04,673.5243685386158,813.0119733378166,4297.689529394696
ea477214a4,2019-09-05,675.8380700436826,812.4376269325878,4398.63824778352
ff403bcc13,2019-09-06,662.3217554941837,811.048738043699,4384.977331104162
756a676d64,2019-09-07,664.5434921125899,811.2269223255416,4385.164167491455
35e1951893,2019-09-09,660.0157143348121,812.6736025423443,4389.1018068318845
73837c92a6,2019-09-10,645.5404442022941,813.0069358756781,4360.864806975224
e2498db8b0,2019-09-11,660.7137775356275,816.3633357724347,4391.857302233262
b3a1b49e4b,2019-09-12,658.2934023330881,815.7582820842933,4399.438916769007
1719e88c8b,2019-09-13,659.8991070310748,815.9151170899158,4395.707875077527
bf42dca1ce,2019-09-14,663.0991070310747,815.7433150357605,4401.01840096936
6fd5e1e086,2019-09-15,671.0991070310747,813.5155372579826,4399.2891769560765
149354218b,2019-09-16,672.4266528357358,809.0009846014763,4402.466020016981
9b5a07c757,2019-09-17,680.8774938143292,809.381353293389,4400.332944718948
d473076149,2019-09-18,679.2018760826983,812.0277682658146,4426.5381585775385
59d5350b14,2019-09-19,689.0518499563047,787.1872389569767,4440.1449391418855
95e65dd9b0,2019-09-20,700.8518499563048,787.5761278458656,4441.431447078392
42b4a3fa60,2019-09-21,702.0518499563047,787.7869143426561,4451.387350096536
e2f106dd72,2019-09-22,702.0518499563047,789.5869143426562,4452.506162911221
086bc41857,2019-09-23,702.8894314931903,790.0524744924456,4452.086009535383
3bff4fcbad,2019-09-24,704.2183524193589,788.47191893689,4462.170863441442
c3c56f5ba3,2019-09-27,706.7849985869597,782.4456358097688,4455.941908331851
68abc3a55e,2019-09-29,704.6183319202929,775.8623024764353,4463.047838045172
563a1ecea1,2019-09-30,712.2798703818314,778.3011913653243,4467.78448055819
f1e1bd6bfa,2019-10-01,714.521874611054,774.3662707304035,4474.5320636171855
4786b73875,2019-10-02,717.5127002991273,776.4456358097686,4476.492459695699
29dca2c036,2019-10-03,721.0125485079918,773.9910723177052,4475.881601436865
f4483de684,2019-10-04,722.6550561532518,774.3678580319909,4479.4623917011495
6c1b9ea175,2019-10-05,724.8542151746586,776.4738200916115,4478.308822035814
2ae499f937,2019-10-07,728.8676209717601,782.367858031991,4648.110289759741
6e56893172,2019-10-08,730.8676209717602,780.8956358097687,4651.38719668334
4c1bbd4b27,2019-10-09,733.0676209717602,780.2747278491605,4667.144485270529
a879756282,2019-10-10,732.9787320828713,781.501656085597,4668.703253067264
8c525ef0c1,2019-10-11,733.9212500180229,779.8820231212599,4672.19202092686
0ab72f38a0,2019-10-12,735.7786218128947,782.8555273947641,4676.444314765801
f934e6289f,2019-10-13,736.8897329240058,781.5555273947641,4676.867887270202
c7abd94317,2019-10-14,737.9957008804472,783.1110829503197,4683.970150020973
47f50fdf18,2019-10-15,741.5638826986291,784.5519920412288,4688.433231213019
5afa7f6c33,2019-10-16,741.0881251228715,785.0884084026453,4695.046546652663
776c49d09c,2019-10-17,762.9646061132862,842.9388753875303,4424.1289549296325
1153db2f81,2019-10-18,767.5700273723854,873.8054830580382,4427.120957381289
fbc0925b2a,2019-10-19,766.5279759869326,870.2554830580384,4425.605295020029
02fae42fbd,2019-10-20,767.5856708198102,873.780490049067,4443.6429038242895
9c6848c2e4,2019-10-21,764.8348298412169,875.2082678268446,4439.437445975768
2f293bc9a0,2019-10-22,632.5098298412169,882.2221567157336,4460.427620913763
f87822f99f,2019-10-23,634.6919162790307,892.9610456046235,4427.7766268634605
511fea02e7,2019-10-24,640.2871543742688,900.1008197193976,4431.517853528309
b1e94422f8,2019-10-25,638.8374261133993,899.6894949330728,4431.155027255641
f80d75c4b8,2019-10-26,638.1707594467325,892.8672727108506,4434.181300217351
1092d667b0,2019-10-27,639.6811761133993,896.272828266406,4432.551281635956
76589cc94f,2019-10-28,640.1811761133993,893.4430663616441,4437.5965661416785
efe71da088,2019-10-29,640.4977746677502,894.5469123504902,4438.477540394899
86dc5375ae,2019-10-30,639.8307843581127,900.5885193987147,4424.620993396346
dd8b3c711e,2019-10-31,610.198118098508,918.353000877565,4481.316240992983
e86dd95bfe,2019-11-01,603.4488381465666,922.2567664629743,4473.796272477841
d4a7c5c8ff,2019-11-02,604.9890069777354,926.1459465715407,4477.256113897102
b3a2d4f7f5,2019-11-03,606.6140005603828,922.4390608345592,4473.132491146068
d9b281edc4,2019-11-04,607.4056672270495,925.3473941678925,4476.380986646633
cdeed2384b,2019-11-05,606.4890005603829,921.5501719456703,4478.276521962346
2d18475e25,2019-11-06,606.8691990655814,925.2057275012257,4471.258257057959
bd66eaf473,2019-11-07,606.1489609703433,923.0350204305188,4485.160257007144
186457c2f6,2019-11-08,607.4972379959888,924.9200436246871,4508.295739529272
70fdd27f4c,2019-11-09,603.1338348761202,926.1731771769586,4531.76100478487
dfb9b28271,2019-11-11,601.7946129076164,927.2966073975563,4531.757660930734
29675aba09,2019-11-12,601.835821698825,927.9077185086674,4533.7963978174075
ea8f87db32,2019-11-13,601.5620121750155,930.5844861854351,4533.382856181871
3292bf3e2b,2019-11-14,603.9399883654917,923.6438296197786,4536.830919382689
b01952269e,2019-11-15,601.6857166568083,926.0813296197786,4536.801818145665
89aa3f4213,2019-11-16,603.2065499901415,932.2479962864452,4536.522383034742
fb96a45f85,2019-11-17,604.9238118949033,929.3313296197786,4542.090741994043
ee893908a2,2019-11-18,600.223239477438,917.2399588042272,4453.524530934267
cfcdb31e6f,2019-11-19,602.4872642758558,923.4178737193105,4539.65031347165
5d71a0085e,2019-11-20,606.4199450754485,923.8831514970882,4545.224142374798
d3d50312c5,2019-11-21,605.336611742115,925.122040385977,4543.9936814748435
e3376d24eb,2019-11-22,605.6699773331228,918.2736405480101,4539.696552671499
0c3a6b1df6,2019-11-23,605.5337593844048,922.2736405480101,4544.15866123223
29cfeaf1ea,2019-11-25,606.679592717738,923.4458627702322,4492.176106574853
0b93a71f27,2019-11-26,610.117092717738,922.749877080295,4486.64255278357
b980ca9454,2019-11-27,608.272100362998,927.9901548580727,4489.37453361968
22393de8e6,2019-11-28,609.2212593844048,929.3609881914061,4486.825918154183
995900fc62,2019-11-29,612.4389992833947,930.7627542699128,4490.54717395459
561b765308,2019-11-30,612.552340261988,930.8044209365794,4492.087954590238
923cb3c2e3,2019-12-02,612.772332616728,925.2516431588016,4492.847502890048
9e9653f278,2019-12-03,599.4429675373627,905.2196725910551,4489.624739340701
a72f7784be,2019-12-04,603.1810627754584,905.0999503688329,4493.311385807295
87ad8c3186,2019-12-05,603.6364199183155,906.1991567180391,4491.812321441489
8f704cc3b3,2019-12-06,602.3573353534551,900.4271739594185,4492.323714015737
091fc5233a,2019-12-07,602.2273750359948,905.9688406260851,4489.591853290759
445af40713,2019-12-08,605.36924011536,903.607729514974,4494.418298608948
cfa7532fc6,2019-12-09,602.7412639248836,906.8040119825065,4494.248584202418
622d7254cb,2019-12-10,604.4287639248837,905.008178649173,4495.670362271446
d09c77af12,2019-12-11,613.6065417026613,877.8583318036344,4495.048625637036
178762b6fc,2019-12-12,609.1249940836137,880.1008647558743,4498.6351180677575
18b9f8da25,2019-12-13,612.3333274169469,878.404073568135,4535.393729020103
5e5a9f523a,2019-12-14,608.520827416947,879.7929624570238,4534.548340440652
361a62ec8c,2019-12-15,610.6160655121852,881.4249069014683,4534.895479260038
80b2a8f11a,2019-12-16,609.8541607502804,880.2249069014682,4529.7513502096535
455a12ebb9,2019-12-17,612.3571620647082,879.7459224731633,4568.937681392286
bf21d03497,2019-12-18,610.5064294639756,877.1473113620523,4570.738463790317
0ae74ec621,2019-12-19,612.4897627973088,875.6639780287189,4571.8178681787795
c8158bdeea,2019-12-20,626.3589501470207,904.0842736953045,3418.8755146144395
ba353b09d0,2019-12-21,624.5256168136875,905.7926070286378,3418.2063958718163
b048002b01,2019-12-22,625.504783480354,903.8953848064157,3422.740048176916
e936890351,2019-12-23,626.567283480354,905.1745514730823,3420.650221020458
7ed322c313,2019-12-24,622.5047834803541,903.5564959175268,3421.2718119295487
36507c8b6f,2019-12-25,608.6182687265217,797.799940973575,3244.2524285829163
fcbfea4e5d,2019-12-27,627.6964501470208,904.9814959175267,3438.2523882128107
6e3355fddd,2019-12-30,626.2339501470208,904.2926070286378,3451.6959942853086
fda9fa30b9,2019-12-31,630.629783480354,906.7370514730823,3450.42562645869
8aacd823f2,2020-01-02,629.567283480354,901.2181680576471,3455.5575135565186
c5f090c0e7,2020-01-03,630.692283480354,896.6265013909805,3453.7886766443607
3e77495f7f,2020-01-04,629.692283480354,899.6181680576472,3458.955131686821
e30880f334,2020-01-05,629.567283480354,898.307056946536,3456.9259759562874
c9b91800ba,2020-01-06,630.6198565907686,897.0810878571459,3459.056409740108
f559f8bc4f,2020-01-07,634.6940156121752,898.0454336173798,3458.504927599663
57119ba2c3,2020-01-08,634.6940156121752,898.4035219625468,3471.2008959220775
ef82683b68,2020-01-09,629.8823917063344,908.2202845496681,3415.7448259846215
3d894444a8,2020-01-10,632.5549610656152,907.5730381122927,3416.765757338682
b1d8b4ac4d,2020-01-11,629.2763896370436,911.1535936678481,3418.2253940060023
21b984ec52,2020-01-13,634.2152174758717,907.7223970866515,3415.550687543683
30b4a2b527,2020-01-14,636.333211981366,905.4577603345148,3417.62178019174
2e46c94850,2020-01-15,639.947118907773,905.6230381122926,3420.8567577253425
99aa9f99e5,2020-01-16,638.3012855744397,903.8360952667974,3422.966065579266
b9607ef83f,2020-01-17,628.7055392995481,910.3022436913416,3428.4477279160387
2f346208c2,2020-01-18,629.2453994394083,909.5827021217998,3433.5644146865857
12d729aa10,2020-01-19,630.7948042013131,909.8229798995776,3438.1238372196353
