date,chrome-version,chrome-aspect-ratio,chrome-css-flexbox,chrome-css-grid,chrome-css-transforms,chrome-position-sticky,firefox-version,firefox-aspect-ratio,firefox-css-flexbox,firefox-css-grid,firefox-css-transforms,firefox-position-sticky,webkitgtk-version,webkitgtk-aspect-ratio,webkitgtk-css-flexbox,webkitgtk-css-grid,webkitgtk-css-transforms,webkitgtk-position-sticky
2021-04-19,91.0.4472.10 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7518895233190692,0.8837209302325582,89.0a1,0.982275586049171,0.9837432986439608,0.9127057657441517,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9509796688737651,0.8859196506216374,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-20,91.0.4472.10 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7518895233190692,0.8837209302325582,90.0a1,0.982275586049171,0.9846893724377167,0.9138144131942627,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9509796688737651,0.8868657244153932,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-21,91.0.4472.10 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7518895233190692,0.8837209302325582,90.0a1,0.982275586049171,0.9846893724377167,0.9127057657441517,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9509796688737651,0.8868657244153932,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-22,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7532122746418205,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9138144131942627,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-23,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7532122746418205,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9127057657441517,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9582952163140843,0.8868657244153932,0.9302514823284819,0.697099174821863,0.7596899224806203
2021-04-24,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7532122746418205,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9127057657441517,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-26,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9440629338571369,0.7532122746418205,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9138144131942627,0.7346806438903244,0.872093023255814,2.33.0 (r276194),0.9582952163140843,0.8868657244153932,0.9313601297785928,0.697099174821863,0.7596899224806203
2021-04-27,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9432314482695537,0.7532122746418205,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9146458987818458,0.7346028349889862,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9305286441910097,0.6968657481178481,0.7596899224806203
2021-04-28,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9432314482695537,0.7558577772873232,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.9147198086118531,0.7359255863117374,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9306025540210171,0.6995112507633507,0.7596899224806203
2021-04-29,91.0.4472.19 dev,0.9748427672955975,0.9219950211672066,0.9432314482695537,0.7556243505833081,0.8837209302325582,90.0a1,0.9828092243186584,0.9846893724377167,0.908067923911188,0.7356774623708029,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9294939065709062,0.6993556329606742,0.7596899224806203
2021-04-30,91.0.4472.19 dev,0.9748427672955975,0.9229410949609625,0.9432314482695537,0.7556243505833081,0.8837209302325582,90.0a1,0.9828092243186584,0.9856354462314727,0.908067923911188,0.7356774623708029,0.872093023255814,2.33.0 (r276194),0.9520059081379837,0.8868657244153932,0.9294939065709062,0.6993556329606742,0.7596899224806203
2021-05-01,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9432314482695537,0.7556243505833081,0.8837209302325582,90.0a1,0.9828092243186584,0.9856354462314727,0.9069592764610771,0.7356774623708029,0.872093023255814,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9306025540210171,0.6993556329606742,0.7596899224806203
2021-05-03,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9432314482695537,0.7556243505833081,0.8837209302325582,90.0a1,0.9828092243186584,0.9856354462314727,0.908067923911188,0.7356774623708029,0.872093023255814,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9294939065709062,0.6993556329606742,0.7596899224806203
2021-05-04,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9432314482695537,0.7556243505833081,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.908067923911188,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9306025540210171,0.6993556329606742,0.7364341085271318
2021-05-05,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9432314482695537,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9069592764610771,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9306025540210171,0.6993556329606742,0.7364341085271318
2021-05-06,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9432314482695537,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.908067923911188,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9294939065709062,0.6993556329606742,0.7364341085271318
2021-05-07,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9433792679295686,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9082157435712028,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.930750373681032,0.6993556329606742,0.7364341085271318
2021-05-08,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9073842579836197,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9457165999618831,0.8868657244153932,0.9304732118185043,0.6993556329606742,0.7364341085271318
2021-05-09,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9457165999618831,0.8868657244153932,0.9304732118185043,0.6993556329606742,0.7364341085271318
2021-05-10,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9073842579836197,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8868657244153932,0.9293645643683934,0.6993556329606742,0.7364341085271318
2021-05-11,91.0.4472.19 dev,0.9622641509433962,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9073842579836197,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9394272917857824,0.8866134380703917,0.9304732118185043,0.6993556329606742,0.7364341085271318
2021-05-12,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.935615589860873,0.8866134380703917,0.9315818592686151,0.6993556329606742,0.7364341085271318
2021-05-13,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7569471019060595,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7356774623708029,0.8488372093023255,2.33.0 (r276194),0.9419048980369736,0.8866134380703917,0.9315818592686151,0.6993556329606742,0.7364341085271318
2021-05-14,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7370002136935543,0.8488372093023255,2.33.0 (r276194),0.935615589860873,0.8866134380703917,0.9315818592686151,0.7006783842834254,0.7364341085271318
2021-05-16,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7370002136935543,0.8488372093023255,2.33.0 (r276194),0.935615589860873,0.8866134380703917,0.9315818592686151,0.7006783842834254,0.7364341085271318
2021-05-17,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7370002136935543,0.8488372093023255,2.33.0 (r276194),0.935615589860873,0.8866134380703917,0.9315818592686151,0.7006783842834254,0.7364341085271318
2021-05-18,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9084929054337305,0.7383229650163056,0.8488372093023255,2.33.0 (r276194),0.9419048980369736,0.8866134380703917,0.9315818592686151,0.7020011356061767,0.7364341085271318
2021-05-19,91.0.4472.19 dev,0.9612159329140462,0.9229410949609625,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9856354462314727,0.9073842579836197,0.7383229650163056,0.8488372093023255,2.33.0 (r276194),0.935615589860873,0.8866134380703917,0.9315818592686151,0.7020011356061767,0.7364341085271318
2021-05-20,91.0.4472.19 dev,0.9612159329140462,0.9219950211672066,0.9431021060670409,0.7582698532288108,0.8604651162790697,90.0a1,0.9828092243186584,0.9846893724377167,0.9073842579836197,0.7383229650163056,0.8488372093023255,2.33.0 (r276194),0.9419048980369736,0.8856673642766358,0.9315818592686151,0.7020011356061767,0.7364341085271318
2021-05-31,91.0.4472.19 dev,0.9610625351536535,0.9219950211672066,0.9433330742858139,0.758275554743133,0.8604651162790697,90.0a1,0.9828092243186584,0.9846893724377167,0.9084929054337305,0.7383300919092084,0.8488372093023255,2.33.0 (r276194),0.9353586486122151,0.8856673642766358,0.9307041800372773,0.7020011356061767,0.7364341085271318
2021-06-02,91.0.4472.19 dev,0.9610625351536535,0.9219950211672066,0.9433330742858139,0.758275554743133,0.8604651162790697,91.0a1,0.9828092243186584,0.9846893724377167,0.9073842579836197,0.7383300919092084,0.8488372093023255,2.33.0 (r276194),0.9353586486122151,0.8856673642766358,0.9307041800372773,0.7006783842834254,0.7364341085271318
2021-06-03,92.0.4515.40 dev,0.9610625351536535,0.9248332425484743,0.9461046929110911,0.7741485706161488,0.9767441860465116,91.0a1,0.9828092243186584,0.9846893724377167,0.9073842579836197,0.7462665998457163,0.8488372093023255,2.33.0 (r276194),0.9353586486122151,0.8856673642766358,0.9307041800372773,0.7099376435426847,0.7364341085271318
