sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari,webkitgtk-version,webkitgtk
cbf94f402f62086cf25a6242aa7ea953d344c7ef,2020-12-15,89.0.4350.4 dev,0.8572348365394723,86.0a1,0.8719288437831484,117 preview,0.8068430655636251,2.31.0 (r270612),0.8179857124678616
a08c46606cc5533962fbb79239f8186c73795bb9,2020-12-16,89.0.4350.4 dev,0.8572348365394723,86.0a1,0.8719288437831484,117 preview,0.8068430655636251,2.31.0 (r270612),0.8179857124678616
851d3386a97be55ee0316f4f7791c9cbaac7566b,2020-12-17,89.0.4356.6 dev,0.8572348365394723,86.0a1,0.8719288437831484,117 preview,0.8068430655636251,2.31.0 (r270612),0.8179857124678616
96bc64e830a61d73988c35ebd8b80719efefebf9,2020-12-18,89.0.4356.6 dev,0.8572348365394723,86.0a1,0.8719288437831484,117 preview,0.8068430655636251,2.31.0 (r270612),0.8179857124678616
132850c9a27382ba1bf1ad4c4ee4ed9d4f69666b,2020-12-19,89.0.4356.6 dev,0.8572348365394723,86.0a1,0.8719288437831484,117 preview,0.8068430655636251,2.31.0 (r270612),0.8179857124678616
d3d67f35d9bfe830ccdb0c070cab75ef5b0211c6,2020-12-21,89.0.4356.6 dev,0.858307053505729,86.0a1,0.8738209913706603,117 preview,0.8079152825298818,2.31.0 (r270612),0.8190579294341183
f5e7e1f070892dd8257d3dce7d5f26746d27092c,2020-12-22,89.0.4356.6 dev,0.858307053505729,86.0a1,0.8738209913706603,117 preview,0.8079152825298818,2.31.0 (r271055),0.8195024141874712
ec1a688d4d3f196e43236d68ba69c4dc709d167b,2020-12-23,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271068),0.820448487981227
2ccf303ec934a8adfc613c2a73395a31956ec817,2020-12-24,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271081),0.820448487981227
9c26c9eb197c1beeca8947c1195d9ca57decf20b,2020-12-27,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271092),0.820448487981227
821a1ef63f08a7329175513b6c2eb00bb8b0152e,2020-12-28,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271092),0.820448487981227
dbc7edfaa96e559b9aa34a9c898a1ad54d877b58,2020-12-31,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271115),0.820448487981227
95b19d0b902505286b705a71fe44fc8aa8fb608e,2021-01-02,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271115),0.820448487981227
ecb548a80a07fc80f8d2e67d5d5f5e1b0968e450,2021-01-04,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271115),0.820448487981227
5cdc2d5c22e3af1bb66c1d952af900379e8568b9,2021-01-06,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,117 preview,0.8088613563236376,2.31.0 (r271141),0.8223406355687389
ef4efeb8c694eb19c9ce477f696e48a6f7035d97,2021-01-07,89.0.4356.6 dev,0.8592531272994849,86.0a1,0.8747670651644162,118 preview,0.8165613458117068,2.31.0 (r271222),0.8223406355687389
2491f9dbc12e38e742b7a28395bacf42cd689368,2021-01-08,89.0.4381.6 dev,0.8592531272994849,86.0a1,0.8766592127519279,118 preview,0.8175074196054627,2.31.0 (r271285),0.8232867093624948
858930151c12292992391e926b5aede66a66b619,2021-01-10,89.0.4381.6 dev,0.8592531272994849,86.0a1,0.8766592127519279,118 preview,0.8175074196054627,2.31.0 (r271348),0.8232867093624948
e01a00c946ac9e311de95d3892111b1686af22df,2021-01-11,89.0.4381.6 dev,0.8592531272994849,86.0a1,0.8766592127519279,118 preview,0.8175074196054627,2.31.0 (r271352),0.8232867093624948
7021d50a11fa620c3beac449ef044590d9e0fd1d,2021-01-12,89.0.4381.6 dev,0.8592531272994849,86.0a1,0.8766592127519279,118 preview,0.8175074196054627,2.31.0 (r271389),0.8232867093624948
c7b6a59ca2ae1f71b1711884eefa135e20ca8bc9,2021-01-13,89.0.4385.0 dev,0.8611452748869967,86.0a1,0.8766592127519279,118 preview,0.8175074196054627,2.31.1 (r271430),0.8232867093624948
2b9e2dc0c23e4d13225402f88935baafc326a78f,2021-01-21,89.0.4389.9 dev,0.8918926731840638,86.0a1,0.9473624609386199,118 preview,0.8452589175556362,2.31.1 (),0.8510382073126683
4622a936b54c2a21fda74884165c46b22ea59ae2,2021-01-22,89.0.4389.9 dev,0.8918926731840638,86.0a1,0.9473624609386199,118 preview,0.8452589175556362,2.31.1 (r271735),0.8510382073126683
35077458592d7cf9349840211759aa85f20cd20c,2021-01-23,89.0.4389.9 dev,0.8918926731840638,86.0a1,0.9473624609386199,118 preview,0.8452589175556362,2.31.1 (r271774),0.8512747257611073
f9e1cccb3944aa2966f50b142636448d863e5c2b,2021-01-26,89.0.4389.9 dev,0.8918926731840638,87.0a1,0.9483085347323758,118 preview,0.8462049913493921,2.31.1 (r271876),0.8522207995548632
0b3ea2f85e5ca184b56dc5a3117ebd628d574a7a,2021-01-27,89.0.4389.9 dev,0.8918926731840638,87.0a1,0.9492546085261317,118 preview,0.8462049913493921,2.31.1 (r271934),0.8522207995548632
1766e4f7920bfa848aa42a4f57f4af23211065f8,2021-01-28,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272000),0.8581337607658377
5c4adfb52fdcee2f6b5cb57ee94e4c20bece22dd,2021-01-30,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272100),0.8581337607658377
b0627d9c5b663cdea5b56e248aded1a01bf53aa7,2021-01-31,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.957769272669935,119 preview,0.8541129471423751,2.31.1 (r272122),0.8581337607658377
469e028c588b18aee0cdcaf58828a27eb9eba792,2021-02-01,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.957769272669935,119 preview,0.8537345176248727,2.31.1 (r272122),0.8581337607658377
b2f1be13c32f94a95880525543a7a78153df5571,2021-02-02,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.957769272669935,119 preview,0.8541129471423751,2.31.1 (r272190),0.8581337607658377
489679e4fccedcb37ae4d3e028b5d1a56adbc769,2021-02-03,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.957769272669935,119 preview,0.8541129471423751,2.31.1 (r272297),0.8581337607658377
9376be061ac2dabc2f60d54a525d2ca81a60589a,2021-02-04,90.0.4400.8 dev,0.8987517081887942,87.0a1,0.957769272669935,119 preview,0.8541129471423751,2.31.1 (r272358),0.8581337607658377
d85c529125aea58eee34416b4ecc7566991658dc,2021-02-05,90.0.4408.0 dev,0.9022994849153789,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272403),0.8581337607658377
0927955f9b8dbd1d4a2cbcbfb92e2abbfb3dc53b,2021-02-06,90.0.4408.0 dev,0.9022994849153789,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272455),0.8581337607658377
d328f4c7f36192380ccfa5d7ddf3aeda3cdb62ab,2021-02-08,90.0.4408.0 dev,0.9022994849153789,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272468),0.8581337607658377
a13d98ce6f8023a121131db9095454e42da4ec5b,2021-02-09,90.0.4412.3 dev,0.9022994849153789,87.0a1,0.9587153464636908,119 preview,0.8541129471423751,2.31.1 (r272567),0.8581337607658377
